0.0,0
1.0,0
2.0,0
3.0,0
4.0,0
5.0,0
6.0,0
7.0,0
8.0,2
9.0,1
10.0,0
11.0,0
12.0,1
13.0,0
14.0,1
15.0,2
16.0,4
17.0,5
18.0,10
19.0,16
20.0,32
21.0,30
22.0,38
23.0,51
24.0,29
25.0,22
26.0,13
27.0,6
28.0,2
29.0,1
30.0,2
31.0,0
32.0,0
33.0,0
34.0,0
35.0,0
36.0,0
37.0,0
38.0,0
39.0,0
