584.0
594.0
384.0
409.5
415.0
419.5
421.0
392.0
388.0
375.5
368.59998
376.6
403.5
402.6
373.6
390.5
401.0
393.0
380.0
388.0
419.0
416.0
393.5
374.5
376.0
376.3
394.3
401.0
399.0
383.0
366.0
381.5
404.5
388.5
392.5
416.5
406.0
364.5
355.5
388.5
428.5
436.5
402.0
401.5
407.0
376.5
373.0
383.0
375.5
381.0
391.0
404.5
412.5
389.5
382.5
401.0
373.5
358.0
386.0
407.0
411.5
391.0
